-0.0953096,-0.0108111,0.0344742,0.0700997,1.67E-05
-0.0953105,-0.0108111,0.0344744,0.0701,1.66E-05
-0.0953114,-0.0108111,0.0344745,0.0701003,1.64E-05
-0.0953123,-0.0108111,0.0344747,0.0701006,1.63E-05
-0.0953132,-0.0108111,0.0344748,0.0701009,1.62E-05
-0.0953141,-0.0108111,0.034475,0.0701012,1.61E-05
-0.095315,-0.0108112,0.0344751,0.0701015,1.60E-05
-0.0953158,-0.0108112,0.0344753,0.0701017,1.58E-05
-0.0953167,-0.0108112,0.0344754,0.070102,1.57E-05
-0.0953175,-0.0108112,0.0344756,0.0701023,1.56E-05
-0.0953184,-0.0108112,0.0344758,0.0701026,1.55E-05
-0.0953192,-0.0108112,0.0344759,0.0701028,1.54E-05
-0.09532,-0.0108112,0.0344761,0.0701031,1.53E-05
-0.0953208,-0.0108112,0.0344762,0.0701034,1.52E-05
-0.0953216,-0.0108112,0.0344764,0.0701036,1.51E-05
-0.0953224,-0.0108112,0.0344765,0.0701039,1.50E-05
-0.0953232,-0.0108112,0.0344766,0.0701042,1.49E-05
-0.095324,-0.0108112,0.0344768,0.0701044,1.48E-05
-0.0953247,-0.0108112,0.0344769,0.0701047,1.47E-05
-0.0953255,-0.0108113,0.0344771,0.0701049,1.47E-05
-0.0953263,-0.0108113,0.0344772,0.0701052,1.46E-05
-0.095327,-0.0108113,0.0344774,0.0701055,1.45E-05
-0.0953278,-0.0108113,0.0344775,0.0701057,1.44E-05
-0.0953285,-0.0108113,0.0344776,0.070106,1.43E-05
-0.0953292,-0.0108113,0.0344778,0.0701062,1.42E-05
-0.09533,-0.0108113,0.0344779,0.0701065,1.41E-05
-0.0953307,-0.0108113,0.0344781,0.0701067,1.41E-05
-0.0953314,-0.0108113,0.0344782,0.070107,1.40E-05
-0.0953321,-0.0108113,0.0344783,0.0701072,1.39E-05
-0.0953328,-0.0108113,0.0344785,0.0701074,1.38E-05
-0.0953335,-0.0108113,0.0344786,0.0701077,1.37E-05
-0.0953342,-0.0108113,0.0344788,0.0701079,1.37E-05
-0.0953349,-0.0108114,0.0344789,0.0701082,1.36E-05
-0.0953356,-0.0108114,0.034479,0.0701084,1.35E-05
-0.0953363,-0.0108114,0.0344792,0.0701086,1.35E-05
-0.0953369,-0.0108114,0.0344793,0.0701089,1.34E-05
-0.0953376,-0.0108114,0.0344794,0.0701091,1.33E-05
-0.0953382,-0.0108114,0.0344796,0.0701093,1.32E-05
-0.0953389,-0.0108114,0.0344797,0.0701096,1.32E-05
-0.0953396,-0.0108114,0.0344798,0.0701098,1.31E-05
-0.0953402,-0.0108114,0.0344799,0.07011,1.30E-05
-0.0953408,-0.0108114,0.0344801,0.0701103,1.30E-05
-0.0953415,-0.0108114,0.0344802,0.0701105,1.29E-05
-0.0953421,-0.0108114,0.0344803,0.0701107,1.28E-05
-0.0953427,-0.0108115,0.0344805,0.0701109,1.28E-05
-0.0953434,-0.0108115,0.0344806,0.0701112,1.27E-05
